from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,to_method_cat,to_data_cat,to_rq_cat
https://openalex.org/W3125052842,https://openalex.org/W3121518780,1,No dataset,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2017,Non‐parametric Approaches,No dataset,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,No dataset,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2017,Non‐parametric Approaches,No dataset,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants
https://openalex.org/W4401242778,https://openalex.org/W3121518780,1,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants
https://openalex.org/W4405654739,https://openalex.org/W3121518780,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants
https://openalex.org/W4293801681,https://openalex.org/W3204735205,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants
https://openalex.org/W4386491507,https://openalex.org/W3204735205,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2023,Rank‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2023,Rank‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants
https://openalex.org/W4402314342,https://openalex.org/W4390693054,1,Opportunity Atlas,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2024,Transition Matrix / Probability Measures,Opportunity Atlas,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Opportunity Atlas,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2024,Transition Matrix / Probability Measures,Opportunity Atlas,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W4406151692,https://openalex.org/W4390693054,1,Administrative/Registry Data,Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2025,Rank‐based Measures,Administrative/Registry Data,"Policy, Institutional, and Geographic Impacts",Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Administrative/Registry Data,Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2025,Rank‐based Measures,Administrative/Registry Data,"Policy, Institutional, and Geographic Impacts",Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W4407152405,https://openalex.org/W4402546895,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2025,Regression‐based Measures,Big Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2025,Regression‐based Measures,Big Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants
https://openalex.org/W2914094440,https://openalex.org/W1523582143,1,University/Institution Data,Others,Empirical Estimates and Determinants,2019,Others,University/Institution Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,University/Institution Data,Others,Empirical Estimates and Determinants,2019,Others,University/Institution Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,Absolute Mobility Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2947666646,https://openalex.org/W1523582143,1,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,Others,Administrative/Registry Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,Others,Administrative/Registry Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,Absolute Mobility Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W4296277673,https://openalex.org/W1523582143,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2012,Absolute Mobility Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2208317766,https://openalex.org/W1648451562,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants
https://openalex.org/W2921143263,https://openalex.org/W1648451562,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants
https://openalex.org/W2967279307,https://openalex.org/W1648451562,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants
https://openalex.org/W4307723330,https://openalex.org/W1648451562,1,Others,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,Regression‐based Measures,Administrative/Registry Data,"Policy, Institutional, and Geographic Impacts",National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,Others,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,Regression‐based Measures,Administrative/Registry Data,"Policy, Institutional, and Geographic Impacts",National Survey Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2012,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants
