to_year,from_type,from_val,to_type,to_val,source,weight
2005,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,citation,1
2005,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,citation,1
2005,DataType,Linked Administrative Data,DataType,National Survey Data,citation,1
2005,DataType,Linked Administrative Data,Measure,Rank‐based Measures,citation,1
2005,DataType,Others_DataType,DataType,Panel/Longitudinal Surveys,citation,1
2005,Measure,Others_Measure,DataType,National Survey Data,citation,1
2005,Measure,Others_Measure,Measure,Rank‐based Measures,citation,1
2005,Measure,Others_Measure,DataType,No dataset,citation,1
2005,Measure,Others_Measure,RqType,Theoretical and Structural Models,citation,1
2005,Measure,Others_Measure,Measure,Decomposition / Structural Approaches,citation,1
2005,RqType,Theoretical and Structural Models,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2005,RqType,Theoretical and Structural Models,DataType,Panel/Longitudinal Surveys,citation,1
2005,RqType,Theoretical and Structural Models,DataType,National Survey Data,citation,1
2005,RqType,Theoretical and Structural Models,Measure,Rank‐based Measures,citation,1
2005,DataType,National Survey Data,DataType,National Survey Data,citation,1
2005,DataType,National Survey Data,Measure,Rank‐based Measures,citation,1
2005,DataType,National Survey Data,Measure,Transition Matrix / Probability Measures,citation,1
2005,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2005,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Theoretical and Structural Models,citation,1
2005,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Decomposition / Structural Approaches,citation,1
2005,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2005,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Panel/Longitudinal Surveys,citation,1
2005,DataType,Natural/Experimental Data,Measure,Regression‐based Measures,citation,1
2005,DataType,Natural/Experimental Data,RqType,Empirical Estimates and Determinants,citation,1
2005,DataType,Natural/Experimental Data,DataType,Administrative/Registry Data,citation,1
2005,DataType,Opportunity Atlas,DataType,National Survey Data,citation,1
2005,DataType,Opportunity Atlas,Measure,Rank‐based Measures,citation,1
2005,DataType,Opportunity Atlas,DataType,Administrative/Registry Data,citation,1
2005,DataType,Opportunity Atlas,DataType,No dataset,citation,1
2005,DataType,Opportunity Atlas,RqType,Theoretical and Structural Models,citation,1
2005,DataType,Opportunity Atlas,Measure,Decomposition / Structural Approaches,citation,1
2005,DataType,International Panel Data,DataType,No dataset,citation,1
2005,DataType,International Panel Data,RqType,Theoretical and Structural Models,citation,1
2005,DataType,International Panel Data,Measure,Decomposition / Structural Approaches,citation,1
2005,DataType,International Panel Data,DataType,Panel/Longitudinal Surveys,citation,1
2005,Measure,Multigenerational Measures,DataType,Panel/Longitudinal Surveys,citation,1
2005,Measure,Multigenerational Measures,DataType,Administrative/Registry Data,citation,1
2005,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2005,DataType,Archival/Historical Data,DataType,No dataset,citation,1
2005,Measure,Non‐parametric Approaches,DataType,National Survey Data,citation,1
2005,Measure,Non‐parametric Approaches,Measure,Rank‐based Measures,citation,1
2005,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,citation,1
2005,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,National Survey Data,citation,1
2005,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Rank‐based Measures,citation,1
2005,RqType,Others_RqType,DataType,Panel/Longitudinal Surveys,citation,1
2005,RqType,Others_RqType,DataType,Administrative/Registry Data,citation,1
2005,RqType,Others_RqType,DataType,No dataset,citation,1
2005,RqType,Others_RqType,RqType,Theoretical and Structural Models,citation,1
2005,RqType,Others_RqType,Measure,Decomposition / Structural Approaches,citation,1
2006,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,47
2006,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,citation,44
2006,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,citation,41
2006,Measure,Regression‐based Measures,DataType,Linked Administrative Data,citation,37
2006,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,27
2006,RqType,Empirical Estimates and Determinants,RqType,Empirical Estimates and Determinants,citation,26
2006,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,23
2006,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,citation,23
2006,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,22
2006,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,citation,21
2006,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,citation,21
2006,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,citation,20
2006,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,citation,19
2006,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,citation,18
2006,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,citation,17
2006,DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,citation,16
2006,Measure,Regression‐based Measures,DataType,No dataset,citation,15
2006,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,14
2006,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,13
2006,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,citation,12
2006,DataType,Panel/Longitudinal Surveys,DataType,No dataset,citation,12
2006,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,11
2006,RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,citation,11
2006,DataType,Linked Administrative Data,Measure,Regression‐based Measures,citation,11
2006,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,citation,11
2006,Measure,Regression‐based Measures,Measure,Decomposition / Structural Approaches,citation,11
2006,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,citation,10
2006,DataType,No dataset,Measure,Regression‐based Measures,citation,10
2006,DataType,No dataset,RqType,Empirical Estimates and Determinants,citation,10
2006,RqType,Measurement and Methodological Advances,Measure,Transition Matrix / Probability Measures,citation,9
2006,DataType,National Survey Data,Measure,Regression‐based Measures,citation,9
2006,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,9
2006,DataType,Linked Administrative Data,Measure,Transition Matrix / Probability Measures,citation,9
2006,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,9
2006,DataType,No dataset,DataType,Linked Administrative Data,citation,8
2006,DataType,No dataset,Measure,Transition Matrix / Probability Measures,citation,8
2006,RqType,Empirical Estimates and Determinants,DataType,No dataset,citation,8
2006,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,8
2006,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,8
2006,Measure,Rank‐based Measures,Measure,Transition Matrix / Probability Measures,citation,8
2006,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,citation,8
2006,DataType,Administrative/Registry Data,Measure,Transition Matrix / Probability Measures,citation,8
2006,DataType,National Survey Data,DataType,Linked Administrative Data,citation,7
2006,DataType,Administrative/Registry Data,DataType,Linked Administrative Data,citation,7
2006,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,7
2006,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,citation,7
2006,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2006,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,7
2006,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,citation,7
2006,Measure,Transition Matrix / Probability Measures,Measure,Transition Matrix / Probability Measures,citation,7
2006,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,citation,6
2006,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,citation,6
2006,Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,citation,6
2006,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,6
2006,DataType,National Survey Data,Measure,Transition Matrix / Probability Measures,citation,6
2006,Measure,Regression‐based Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,6
2006,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,citation,5
2006,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,citation,5
2006,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,citation,5
2006,Measure,Others_Measure,Measure,Regression‐based Measures,citation,5
2006,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,citation,5
2006,DataType,National Survey Data,DataType,Panel/Longitudinal Surveys,citation,5
2006,DataType,National Survey Data,Measure,Decomposition / Structural Approaches,citation,5
2006,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,citation,5
2006,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Regression‐based Measures,citation,5
2006,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,citation,5
2006,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Transition Matrix / Probability Measures,citation,5
2006,DataType,Panel/Longitudinal Surveys,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,5
2006,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2006,DataType,Panel/Longitudinal Surveys,DataType,Panel/Longitudinal Surveys,citation,4
2006,DataType,Panel/Longitudinal Surveys,Measure,Decomposition / Structural Approaches,citation,4
2006,RqType,Measurement and Methodological Advances,DataType,No dataset,citation,4
2006,Measure,Others_Measure,DataType,Linked Administrative Data,citation,4
2006,Measure,Others_Measure,Measure,Transition Matrix / Probability Measures,citation,4
2006,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2006,Measure,Decomposition / Structural Approaches,DataType,Panel/Longitudinal Surveys,citation,4
2006,Measure,Decomposition / Structural Approaches,Measure,Decomposition / Structural Approaches,citation,4
2006,Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,citation,4
2006,Measure,Non‐parametric Approaches,Measure,Regression‐based Measures,citation,4
2006,Measure,Non‐parametric Approaches,RqType,Empirical Estimates and Determinants,citation,4
2006,Measure,Non‐parametric Approaches,Measure,Transition Matrix / Probability Measures,citation,4
2006,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,citation,3
2006,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,citation,3
2006,DataType,International Panel Data,Measure,Regression‐based Measures,citation,3
2006,Measure,Rank‐based Measures,DataType,No dataset,citation,3
2006,DataType,Archival/Historical Data,Measure,Regression‐based Measures,citation,3
2006,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2006,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Transition Matrix / Probability Measures,citation,3
