year_val,from_type,from_val,to_type,to_val,source,weight
2014,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,within,2
2014,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,within,2
2014,Measure,Transition Matrix / Probability Measures,Measure,Rank‐based Measures,within,2
2014,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,within,2
2014,Measure,Decomposition / Structural Approaches,DataType,No dataset,within,2
2014,Measure,Regression‐based Measures,DataType,No dataset,within,2
2014,RqType,Empirical Estimates and Determinants,DataType,No dataset,within,2
2014,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2014,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2014,Measure,Non‐parametric Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2014,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,within,2
2014,DataType,Archival/Historical Data,Measure,Regression‐based Measures,within,2
2014,DataType,No dataset,Measure,Regression‐based Measures,within,2
2014,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,within,2
2014,Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,within,2
2014,DataType,No dataset,Measure,Absolute Mobility Measures,within,1
2014,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,within,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,within,1
2014,DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,within,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,within,1
2014,Measure,Regression‐based Measures,DataType,Linked Administrative Data,within,1
2014,DataType,National Survey Data,Measure,Decomposition / Structural Approaches,within,1
2014,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,within,1
2014,DataType,Opportunity Atlas,Measure,Decomposition / Structural Approaches,within,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Decomposition / Structural Approaches,within,1
2014,Measure,Regression‐based Measures,DataType,International Panel Data,within,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",DataType,International Panel Data,within,1
2014,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,within,1
2014,Measure,Non‐parametric Approaches,DataType,Administrative/Registry Data,within,1
2014,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,within,1
2014,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,within,1
2014,Measure,Others_Measure,DataType,Administrative/Registry Data,within,1
2014,DataType,International Panel Data,RqType,"Policy, Institutional, and Geographic Impacts",within,1
2014,DataType,No dataset,RqType,"Policy, Institutional, and Geographic Impacts",within,1
2014,Measure,Decomposition / Structural Approaches,RqType,"Policy, Institutional, and Geographic Impacts",within,1
2014,Measure,Regression‐based Measures,DataType,Natural/Experimental Data,within,1
2014,RqType,Empirical Estimates and Determinants,DataType,Natural/Experimental Data,within,1
2014,Measure,Regression‐based Measures,DataType,Opportunity Atlas,within,1
2014,RqType,Empirical Estimates and Determinants,DataType,Opportunity Atlas,within,1
2014,Measure,Decomposition / Structural Approaches,DataType,Opportunity Atlas,within,1
2014,DataType,International Panel Data,Measure,Regression‐based Measures,within,1
2014,DataType,Linked Administrative Data,Measure,Regression‐based Measures,within,1
2014,DataType,Pseudo-Panel/Household Budget Survey,Measure,Regression‐based Measures,within,1
2014,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Linked Administrative Data,within,1
2014,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2014,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2014,DataType,Pseudo-Panel/Household Budget Survey,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2014,DataType,Administrative/Registry Data,Measure,Non‐parametric Approaches,within,1
2014,DataType,Panel/Longitudinal Surveys,Measure,Non‐parametric Approaches,within,1
2014,DataType,Linked Administrative Data,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2014,Measure,Transition Matrix / Probability Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2014,Measure,Rank‐based Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2014,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,within,1
2014,DataType,No dataset,Measure,Transition Matrix / Probability Measures,within,1
2014,Measure,Others_Measure,Measure,Transition Matrix / Probability Measures,within,1
2014,DataType,Administrative/Registry Data,Measure,Transition Matrix / Probability Measures,within,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,within,1
2014,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,within,1
2014,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Transition Matrix / Probability Measures,within,1
2014,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Rank‐based Measures,within,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Multigenerational Measures,within,1
2014,DataType,Panel/Longitudinal Surveys,Measure,Multigenerational Measures,within,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Pseudo-Panel/Household Budget Survey,within,1
2014,Measure,Regression‐based Measures,DataType,Pseudo-Panel/Household Budget Survey,within,1
2014,DataType,Natural/Experimental Data,RqType,Empirical Estimates and Determinants,within,1
2014,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,within,1
2014,DataType,Opportunity Atlas,RqType,Empirical Estimates and Determinants,within,1
2014,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,within,1
2014,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,within,1
2014,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,within,1
2014,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,within,1
2014,Measure,Transition Matrix / Probability Measures,Measure,Others_Measure,within,1
2014,DataType,Administrative/Registry Data,Measure,Others_Measure,within,1
2014,DataType,Natural/Experimental Data,Measure,Regression‐based Measures,within,1
2014,DataType,Opportunity Atlas,Measure,Regression‐based Measures,within,1
2014,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,within,1
2014,Measure,Decomposition / Structural Approaches,DataType,National Survey Data,within,1
2014,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,within,1
2014,Measure,Non‐parametric Approaches,DataType,Panel/Longitudinal Surveys,within,1
2014,Measure,Absolute Mobility Measures,RqType,Measurement and Methodological Advances,within,1
2014,DataType,No dataset,RqType,Measurement and Methodological Advances,within,1
2014,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2014,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2014,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2014,Measure,Multigenerational Measures,DataType,Panel/Longitudinal Surveys,within,1
2014,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,within,1
2014,Measure,Absolute Mobility Measures,DataType,No dataset,within,1
2014,RqType,Measurement and Methodological Advances,DataType,No dataset,within,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,within,1
2014,Measure,Transition Matrix / Probability Measures,DataType,No dataset,within,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",DataType,No dataset,within,1
2015,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,within,8
2015,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,within,8
2015,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,within,7
2015,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,within,7
2015,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,within,6
2015,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,6
2015,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,within,4
2015,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,within,4
2015,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,within,4
2015,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,within,4
2015,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,within,3
2015,DataType,National Survey Data,Measure,Regression‐based Measures,within,3
2015,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,within,3
2015,DataType,No dataset,Measure,Decomposition / Structural Approaches,within,3
2015,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,within,3
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,within,3
2015,Measure,Decomposition / Structural Approaches,DataType,No dataset,within,3
2015,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,within,3
2015,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,within,3
2015,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,within,3
2015,Measure,Regression‐based Measures,DataType,National Survey Data,within,3
2015,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,within,3
2015,DataType,No dataset,RqType,Theoretical and Structural Models,within,2
2015,Measure,Decomposition / Structural Approaches,DataType,National Survey Data,within,2
2015,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,within,2
2015,DataType,National Survey Data,Measure,Decomposition / Structural Approaches,within,2
2015,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2015,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,within,2
2015,Measure,Decomposition / Structural Approaches,DataType,Administrative/Registry Data,within,2
2015,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,within,2
2015,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,within,2
2015,Measure,Rank‐based Measures,RqType,Measurement and Methodological Advances,within,2
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,within,2
2015,Measure,Regression‐based Measures,DataType,Linked Administrative Data,within,2
2015,DataType,Linked Administrative Data,Measure,Regression‐based Measures,within,2
2015,Measure,Regression‐based Measures,Measure,Rank‐based Measures,within,2
2015,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,within,2
2015,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,within,2
2015,DataType,No dataset,RqType,Empirical Estimates and Determinants,within,2
2015,DataType,Administrative/Registry Data,Measure,Decomposition / Structural Approaches,within,2
2015,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,within,2
2015,DataType,No dataset,Measure,Others_Measure,within,2
2015,RqType,Empirical Estimates and Determinants,DataType,No dataset,within,2
2015,Measure,Regression‐based Measures,DataType,No dataset,within,2
2015,Measure,Others_Measure,DataType,No dataset,within,2
