from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year
https://openalex.org/W4308908946,https://openalex.org/W3123195152,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2022,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020
https://openalex.org/W4381660505,https://openalex.org/W3123195152,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020
https://openalex.org/W4393244952,https://openalex.org/W3189747191,1,Linked Administrative Data,Absolute Mobility Measures,Measurement and Methodological Advances,2024,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W3000604125,https://openalex.org/W3189747191,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W4285249755,https://openalex.org/W3189747191,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W4386491507,https://openalex.org/W3189747191,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W4392135119,https://openalex.org/W3189747191,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W4280580662,https://openalex.org/W4285483025,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W4285199241,https://openalex.org/W4285483025,1,National Survey Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W4384133380,https://openalex.org/W4285483025,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020
https://openalex.org/W2598656573,https://openalex.org/W2460486083,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2016,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W2773358030,https://openalex.org/W2460486083,1,No dataset,Others,Intergenerational Wealth Mobility and Inheritance,2020,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W2889122466,https://openalex.org/W2460486083,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2019,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W2895165109,https://openalex.org/W2460486083,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W2897475839,https://openalex.org/W2460486083,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2020,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W2902789768,https://openalex.org/W2460486083,1,International Panel Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W3084113281,https://openalex.org/W2460486083,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W3125052842,https://openalex.org/W2460486083,1,No dataset,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W3204735205,https://openalex.org/W2460486083,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W3211027916,https://openalex.org/W2460486083,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2021,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4281690951,https://openalex.org/W2460486083,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4293801681,https://openalex.org/W2460486083,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4312204683,https://openalex.org/W2460486083,1,Administrative/Registry Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2022,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4381736130,https://openalex.org/W2460486083,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4384133380,https://openalex.org/W2460486083,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4385782198,https://openalex.org/W2460486083,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4386370708,https://openalex.org/W2460486083,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4386491507,https://openalex.org/W2460486083,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4388938469,https://openalex.org/W2460486083,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4390066466,https://openalex.org/W2460486083,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W4392135119,https://openalex.org/W2460486083,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016
https://openalex.org/W2802089178,https://openalex.org/W2470832101,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016
https://openalex.org/W3027769937,https://openalex.org/W2470832101,1,Administrative/Registry Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2020,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016
https://openalex.org/W2900408224,https://openalex.org/W2470832101,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016
https://openalex.org/W2943421593,https://openalex.org/W2470832101,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2019,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016
https://openalex.org/W3001385022,https://openalex.org/W2470832101,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016
https://openalex.org/W4280580662,https://openalex.org/W4238028113,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016
https://openalex.org/W3037705751,https://openalex.org/W4238028113,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2020,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016
https://openalex.org/W3109347625,https://openalex.org/W4238028113,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2018,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016
https://openalex.org/W3128702014,https://openalex.org/W4238028113,1,Panel/Longitudinal Surveys,Others,Measurement and Methodological Advances,2021,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016
https://openalex.org/W765699370,https://openalex.org/W4238028113,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Empirical Estimates and Determinants,2014,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016
https://openalex.org/W4393244952,https://openalex.org/W1557569468,1,Linked Administrative Data,Absolute Mobility Measures,Measurement and Methodological Advances,2024,Administrative/Registry Data,Regression‐based Measures,Measurement and Methodological Advances,2016
https://openalex.org/W4295122648,https://openalex.org/W1557569468,1,Administrative/Registry Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2022,Administrative/Registry Data,Regression‐based Measures,Measurement and Methodological Advances,2016
https://openalex.org/W167868874,https://openalex.org/W1557569468,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Administrative/Registry Data,Regression‐based Measures,Measurement and Methodological Advances,2016
https://openalex.org/W2756659966,https://openalex.org/W1557569468,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Regression‐based Measures,Measurement and Methodological Advances,2016
