from_type,from_val,to_type,to_val,from_paper,to_paper,weight
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others,https://openalex.org/W4388938469,https://openalex.org/W325124896,1
Measure,Transition Matrix / Probability Measures,DataType,Others,https://openalex.org/W4388938469,https://openalex.org/W325124896,1
Measure,Regression‐based Measures,DataType,Others,https://openalex.org/W4392135119,https://openalex.org/W325124896,1
RqType,Empirical Estimates and Determinants,DataType,Others,https://openalex.org/W4392135119,https://openalex.org/W325124896,1
DataType,Administrative/Registry Data,DataType,Others,https://openalex.org/W4392135119,https://openalex.org/W325124896,1
DataType,Linked Administrative Data,DataType,Others,https://openalex.org/W4402018025,https://openalex.org/W325124896,1
Measure,Rank‐based Measures,DataType,Others,https://openalex.org/W4402018025,https://openalex.org/W325124896,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Others,https://openalex.org/W4402018025,https://openalex.org/W325124896,1
Measure,Absolute Mobility Measures,DataType,Others,https://openalex.org/W4399529338,https://openalex.org/W4399529338,1
RqType,Measurement and Methodological Advances,DataType,Others,https://openalex.org/W4399529338,https://openalex.org/W4399529338,1
Measure,Rank‐based Measures,DataType,Others,https://openalex.org/W4399529338,https://openalex.org/W4399529338,1
DataType,No dataset,Measure,Others,https://openalex.org/W2546674699,https://openalex.org/W2164455384,1
RqType,Measurement and Methodological Advances,Measure,Others,https://openalex.org/W2546674699,https://openalex.org/W2164455384,1
Measure,Non‐parametric Approaches,Measure,Others,https://openalex.org/W2546674699,https://openalex.org/W2164455384,1
RqType,Measurement and Methodological Advances,Measure,Others,https://openalex.org/W1546068527,https://openalex.org/W2164455384,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2553521091,https://openalex.org/W1963513809,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2553521091,https://openalex.org/W1963513809,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2595264819,https://openalex.org/W1963513809,1
Measure,Non‐parametric Approaches,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2595264819,https://openalex.org/W1963513809,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2756659966,https://openalex.org/W1963513809,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2756659966,https://openalex.org/W1963513809,1
Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2756659966,https://openalex.org/W1963513809,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2921143263,https://openalex.org/W1963513809,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2921143263,https://openalex.org/W1963513809,1
DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3121694509,https://openalex.org/W1963513809,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3121694509,https://openalex.org/W1963513809,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3121694509,https://openalex.org/W1963513809,1
DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3207400243,https://openalex.org/W1963513809,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3207400243,https://openalex.org/W1963513809,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3207400243,https://openalex.org/W1963513809,1
DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W4390066466,https://openalex.org/W1963513809,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W4390066466,https://openalex.org/W1963513809,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W4390066466,https://openalex.org/W1963513809,1
Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1985674062,https://openalex.org/W1978270348,1
DataType,No dataset,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1985674062,https://openalex.org/W1978270348,1
RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1985674062,https://openalex.org/W1978270348,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2889122466,https://openalex.org/W1978270348,1
DataType,No dataset,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2889122466,https://openalex.org/W1978270348,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2889122466,https://openalex.org/W1978270348,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W4401067024,https://openalex.org/W1978270348,1
DataType,National Survey Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W4401067024,https://openalex.org/W1978270348,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Panel/Longitudinal Surveys,https://openalex.org/W4401067024,https://openalex.org/W1978270348,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2148814768,https://openalex.org/W1988669335,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2148814768,https://openalex.org/W1988669335,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2123210148,https://openalex.org/W1988669335,1
Measure,Others,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2123210148,https://openalex.org/W1988669335,1
DataType,National Survey Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2123210148,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1524458346,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1524458346,https://openalex.org/W1988669335,1
DataType,National Survey Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1524458346,https://openalex.org/W1988669335,1
RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1546068527,https://openalex.org/W1988669335,1
Measure,Others,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1546068527,https://openalex.org/W1988669335,1
DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1546068527,https://openalex.org/W1988669335,1
DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1559271355,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1559271355,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1559271355,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1578919155,https://openalex.org/W1988669335,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1578919155,https://openalex.org/W1988669335,1
DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1578919155,https://openalex.org/W1988669335,1
Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1581391655,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1581391655,https://openalex.org/W1988669335,1
Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1581391655,https://openalex.org/W1988669335,1
DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W1581391655,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2009705015,https://openalex.org/W1988669335,1
Measure,Non‐parametric Approaches,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2009705015,https://openalex.org/W1988669335,1
Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2044900547,https://openalex.org/W1988669335,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Panel/Longitudinal Surveys,https://openalex.org/W2044900547,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2108734997,https://openalex.org/W1988669335,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2108734997,https://openalex.org/W1988669335,1
DataType,National Survey Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2108734997,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2127281421,https://openalex.org/W1988669335,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2127281421,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2403977165,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2403977165,https://openalex.org/W1988669335,1
DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2403977165,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2766173862,https://openalex.org/W1988669335,1
RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,https://openalex.org/W2766173862,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3043938586,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3043938586,https://openalex.org/W1988669335,1
Measure,Decomposition / Structural Approaches,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3043938586,https://openalex.org/W1988669335,1
DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3121694509,https://openalex.org/W1988669335,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3121694509,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W3121694509,https://openalex.org/W1988669335,1
Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,https://openalex.org/W4205552064,https://openalex.org/W1988669335,1
